id,name,qualified_name,kind,module,category,file,absolute_file,line,end_line,signature,virtual,reachable_from_entry,caller_count,callee_count,candidate_ids
surfphysmod::xboundsurfacerunoffm@f90src/hydrotherm/surfphys/surfphysmod.f90:1273,xboundsurfacerunoffm,surfphysmod::xboundsurfacerunoffm,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1273,1355,"subroutine XBoundSurfaceRunoffM(I,J,M,N,NN,N1,N2,M4,M5,RCHQF,XN)",False,True,1,1,
surfphysmod::partitionprecip@f90src/hydrotherm/surfphys/surfphysmod.f90:1358,partitionprecip,surfphysmod::partitionprecip,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1358,1488,"subroutine PartitionPrecip(I,J,NY,NX)",False,True,1,1,
surfphysmod::updatesurfaceatm@f90src/hydrotherm/surfphys/surfphysmod.f90:1491,updatesurfaceatm,surfphysmod::updatesurfaceatm,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1491,1509,"subroutine UpdateSurfaceAtM(I,J,M,NHW,NHE,NVN,NVS)",False,True,2,2,
surfphysmod::sumaftenergybalancem@f90src/hydrotherm/surfphys/surfphysmod.f90:1512,sumaftenergybalancem,surfphysmod::sumaftenergybalancem,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1512,1599,"subroutine SumAftEnergyBalanceM(I,J,M,NY,NX,LWRadGrnd_col,VapXAir2TopLay,HeatSensLitR2Soi1, HeatSensVapLitR2Soi1,EvapLitR2Soi1,VapXAir2LitR,HeatFluxAir2LitR,HeatFluxAir2Soi,PrecNet2SoiMicP, PrecNet2SoiMacP,RainPrecHeatAir2LitR,NetWatFlxAir2SoiMicP,NetWatXFlxAir2SoiMicP,NetWatFlxAir2SoiMacP)",False,True,1,1,
surfphysmod::runsurfacephysmodelm@f90src/hydrotherm/surfphys/surfphysmod.f90:1601,runsurfacephysmodelm,surfphysmod::runsurfacephysmodelm,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1601,1658,"subroutine RunSurfacePhysModelM(I,J,M,NHE,NHW,NVS,NVN,ResistanceLitRLay,RainEkReducedKsat, TopLayWatVol_col,HeatFluxAir2Soi,dHGrnddTKsoi1,Qinfl2MicP,HeatInfl2Soil,Qinfl2MacP)",False,True,2,8,
surfphysmod::surfaceenergymodelm@f90src/hydrotherm/surfphys/surfphysmod.f90:1661,surfaceenergymodelm,surfphysmod::surfaceenergymodelm,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1661,1697,"subroutine SurfaceEnergyModelM(I,J,M,NX,NY,ResistanceLitRLay,RainEkReducedKsat, HeatFluxAir2Soi1,LatentHeatAir2Sno,HeatSensEvapAir2Snow,HeatSensAir2Snow,Radnet2Snow, TopLayWatVol,VapXAir2TopLay)",False,True,1,4,
surfphysmod::gaucklermanningvelocity@f90src/hydrotherm/surfphys/surfphysmod.f90:1700,gaucklermanningvelocity,surfphysmod::gaucklermanningvelocity,function,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1700,1714,"pure function GaucklerManningVelocity(HydraulicRadius, slope)result(CrossSectVelocity)",False,True,1,0,
surfphysmod::writesurfdiagnosis@f90src/hydrotherm/surfphys/surfphysmod.f90:1718,writesurfdiagnosis,surfphysmod::writesurfdiagnosis,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1718,1727,"subroutine writeSurfDiagnosis(I,J,NY,NX)",False,False,0,0,
surfphysmod::aggregatesurfrunofffluxm@f90src/hydrotherm/surfphys/surfphysmod.f90:1731,aggregatesurfrunofffluxm,surfphysmod::aggregatesurfrunofffluxm,subroutine,surfphysmod,HydroTherm,f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/HydroTherm/SurfPhys/SurfPhysMod.F90,1731,1830,"subroutine AggregateSurfRunoffFluxM(I,J,M,NHW,NHE,NVN,NVS)",False,True,1,2,
climreadmod::interp3hourweather@f90src/ioutils/climreadmod.f90:53,interp3hourweather,climreadmod::interp3hourweather,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,53,99,"subroutine interp3hourweather(I,J)",False,False,1,0,
climreadmod::readhourweather@f90src/ioutils/climreadmod.f90:103,readhourweather,climreadmod::readhourweather,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,103,338,"subroutine readhourweather(idat,DAT,IYEAR,I,J,IH,go60,NN,NI,TTYPE)",False,False,1,4,
climreadmod::readdayweather@f90src/ioutils/climreadmod.f90:341,readdayweather,climreadmod::readdayweather,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,341,545,"subroutine readdayweather(idat,dat,IYEAR,I,go110,go60,NTX,NFX,NN,NI,IX)",False,False,1,2,
climreadmod::getclimttype@f90src/ioutils/climreadmod.f90:549,getclimttype,climreadmod::getclimttype,function,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,549,563,function getclimttype(ttype)result(ans),False,False,1,0,
climreadmod::getclimctype@f90src/ioutils/climreadmod.f90:567,getclimctype,climreadmod::getclimctype,function,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,567,579,function getclimctype(ctype)result(ans),False,False,1,0,
climreadmod::readclim@f90src/ioutils/climreadmod.f90:583,readclim,climreadmod::readclim,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,583,691,"subroutine ReadClim(iyear,clmfile,NTX,NFX,I,IX,TTYPE,atmf)",False,False,0,7,
climreadmod::readclimnc@f90src/ioutils/climreadmod.f90:696,readclimnc,climreadmod::readclimnc,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,696,869,"subroutine ReadClimNC(yearc,yeari,L,atmf)",False,True,1,8,
climreadmod::reshape2@f90src/ioutils/climreadmod.f90:872,reshape2,climreadmod::reshape2,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,872,883,"subroutine reshape2(arr2d,arr3d)",False,True,1,0,
climreadmod::reshape1@f90src/ioutils/climreadmod.f90:886,reshape1,climreadmod::reshape1,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,886,895,"subroutine reshape1(arr1d,arr2d)",False,True,1,0,
climreadmod::getatmgts@f90src/ioutils/climreadmod.f90:900,getatmgts,climreadmod::getatmgts,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,900,954,"subroutine GetAtmGts(yeari,NHW,NHE,NVN,NVS)",False,True,1,3,
climreadmod::get_clm_years@f90src/ioutils/climreadmod.f90:958,get_clm_years,climreadmod::get_clm_years,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,958,993,subroutine get_clm_years(),False,True,1,5,
climreadmod::get_forc_step_type@f90src/ioutils/climreadmod.f90:995,get_forc_step_type,climreadmod::get_forc_step_type,function,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,995,1020,function get_forc_step_type(yeari)result(iclmtype),False,True,1,1,
climreadmod::read_soil_warming_tref@f90src/ioutils/climreadmod.f90:1023,read_soil_warming_tref,climreadmod::read_soil_warming_tref,subroutine,climreadmod,IOutils,f90src/IOutils/ClimReadMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ClimReadMod.F90,1023,1069,"subroutine read_soil_warming_Tref(year,NHW,NHE,NVN,NVS)",False,True,1,7,
forcwritermod::writebbgcforc@f90src/ioutils/forcwritermod.f90:33,writebbgcforc,forcwritermod::writebbgcforc,subroutine,forcwritermod,IOutils,f90src/IOutils/ForcWriterMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/ForcWriterMod.F90,33,284,"subroutine WriteBBGCFORC(doy,year)",False,True,1,6,
histdatatype::init_hist_data@f90src/ioutils/histdatatype.f90:685,init_hist_data,histdatatype::init_hist_data,subroutine,histdatatype,IOutils,f90src/IOutils/HistDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistDataType.F90,685,4052,"subroutine init_hist_data(this,bounds)",False,False,0,2,
histdatatype::hist_update@f90src/ioutils/histdatatype.f90:4055,hist_update,histdatatype::hist_update,subroutine,histdatatype,IOutils,f90src/IOutils/HistDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistDataType.F90,4055,4963,"subroutine hist_update(this,I,J,bounds)",False,True,1,12,
histdatatype::zeroplanthistvars@f90src/ioutils/histdatatype.f90:4965,zeroplanthistvars,histdatatype::zeroplanthistvars,subroutine,histdatatype,IOutils,f90src/IOutils/HistDataType.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistDataType.F90,4965,5181,"subroutine ZeroPlantHistVars(this,nptc)",False,True,1,0,
histfilemod::htape_create@f90src/ioutils/histfilemod.f90:182,htape_create,histfilemod::htape_create,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,182,275,"subroutine htape_create(t,histrest)",False,True,2,5,
histfilemod::getdatetime@f90src/ioutils/histfilemod.f90:283,getdatetime,histfilemod::getdatetime,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,283,315,"subroutine getdatetime (cdate, ctime)",False,True,1,1,
histfilemod::get_grid_info@f90src/ioutils/histfilemod.f90:317,get_grid_info,histfilemod::get_grid_info,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,317,325,"subroutine get_grid_info(ng,nt,nc,np)",False,True,1,0,
histfilemod::hist_printflds@f90src/ioutils/histfilemod.f90:328,hist_printflds,histfilemod::hist_printflds,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,328,350,subroutine hist_printflds(),False,False,0,0,
histfilemod::hist_addfld1d@f90src/ioutils/histfilemod.f90:353,hist_addfld1d,histfilemod::hist_addfld1d,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,353,421,"subroutine hist_addfld1d(fname,units,avgflag,long_name,type1d_out, standard_name, ptr_gcell,ptr_topo,ptr_col,ptr_patch, default)",False,False,1,5,
histfilemod::masterlist_addfld@f90src/ioutils/histfilemod.f90:425,masterlist_addfld,histfilemod::masterlist_addfld,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,425,510,"subroutine masterlist_addfld (fname, type1d, type1d_out, type2d, numdims, num2d, units, avgflag, long_name, standard_name, hpindex)",False,False,2,2,
histfilemod::pointer_index@f90src/ioutils/histfilemod.f90:512,pointer_index,histfilemod::pointer_index,function,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,512,531,integer function pointer_index (),False,False,2,2,
histfilemod::hist_addfld2d@f90src/ioutils/histfilemod.f90:534,hist_addfld2d,histfilemod::hist_addfld2d,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,534,627,"subroutine hist_addfld2d(fname, units, type2d, avgflag, long_name, type1d_out, standard_name, ptr_gcell,ptr_topo,ptr_col,ptr_patch, default)",False,False,1,5,
histfilemod::masterlist_make_active@f90src/ioutils/histfilemod.f90:630,masterlist_make_active,histfilemod::masterlist_make_active,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,630,685,"subroutine masterlist_make_active (name, tape_index, avgflag)",False,False,2,2,
histfilemod::hist_htapes_build@f90src/ioutils/histfilemod.f90:689,hist_htapes_build,histfilemod::hist_htapes_build,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,689,756,subroutine hist_htapes_build (),False,True,1,3,
histfilemod::htapes_fieldlist@f90src/ioutils/histfilemod.f90:759,htapes_fieldlist,histfilemod::htapes_fieldlist,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,759,979,subroutine htapes_fieldlist(),False,True,1,8,
histfilemod::list_index@f90src/ioutils/histfilemod.f90:983,list_index,histfilemod::list_index,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,983,1009,"subroutine list_index (list, name, index)",False,True,1,1,
histfilemod::getname@f90src/ioutils/histfilemod.f90:1012,getname,histfilemod::getname,function,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1012,1039,character(len=max_namlen) function getname (inname),False,True,3,3,
histfilemod::getflag@f90src/ioutils/histfilemod.f90:1042,getflag,histfilemod::getflag,function,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1042,1072,character(len=1) function getflag (inname),False,True,1,2,
histfilemod::htape_addfld@f90src/ioutils/histfilemod.f90:1075,htape_addfld,histfilemod::htape_addfld,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1075,1194,"subroutine htape_addfld (t, f, avgflag)",False,True,1,2,
histfilemod::masterlist_change_timeavg@f90src/ioutils/histfilemod.f90:1197,masterlist_change_timeavg,histfilemod::masterlist_change_timeavg,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1197,1232,subroutine masterlist_change_timeavg (t),False,True,1,2,
histfilemod::hist_update_hbuf@f90src/ioutils/histfilemod.f90:1235,hist_update_hbuf,histfilemod::hist_update_hbuf,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1235,1268,subroutine hist_update_hbuf(bounds),False,True,1,2,
histfilemod::hist_update_hbuf_field_1d@f90src/ioutils/histfilemod.f90:1271,hist_update_hbuf_field_1d,histfilemod::hist_update_hbuf_field_1d,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1271,1447,"subroutine hist_update_hbuf_field_1d (t, f, bounds)",False,True,1,3,
histfilemod::hist_update_hbuf_field_2d@f90src/ioutils/histfilemod.f90:1449,hist_update_hbuf_field_2d,histfilemod::hist_update_hbuf_field_2d,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1449,1658,"subroutine hist_update_hbuf_field_2d (t, f, bounds, num2d)",False,True,1,3,
histfilemod::hist_htapes_wrapup@f90src/ioutils/histfilemod.f90:1661,hist_htapes_wrapup,histfilemod::hist_htapes_wrapup,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1661,1889,"subroutine hist_htapes_wrapup( rstwr, nlend, bounds, lnyr )",False,True,1,18,
histfilemod::htape_timeconst@f90src/ioutils/histfilemod.f90:1892,htape_timeconst,histfilemod::htape_timeconst,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1892,1927,"subroutine htape_timeconst(t, mode)",False,True,1,3,
histfilemod::hfields_write@f90src/ioutils/histfilemod.f90:1929,hfields_write,histfilemod::hfields_write,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,1929,2082,"subroutine hfields_write(t, mode)",False,True,1,5,
histfilemod::hist_do_disp@f90src/ioutils/histfilemod.f90:2085,hist_do_disp,histfilemod::hist_do_disp,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2085,2144,"subroutine hist_do_disp (ntapes, hist_ntimes, hist_mfilt, if_stop, if_disphist, rstwr, nlend, lnyr)",False,True,1,0,
histfilemod::set_hist_filename@f90src/ioutils/histfilemod.f90:2147,set_hist_filename,histfilemod::set_hist_filename,function,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2147,2186,"character(len=256) function set_hist_filename (hist_freq, hist_mfilt, hist_file)",False,True,1,3,
histfilemod::hist_restart_ncd@f90src/ioutils/histfilemod.f90:2189,hist_restart_ncd,histfilemod::hist_restart_ncd,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2189,2881,"subroutine hist_restart_ncd (bounds, ncid, flag, rdate)",False,True,2,18,
histfilemod::max_nfields@f90src/ioutils/histfilemod.f90:2884,max_nfields,histfilemod::max_nfields,function,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2884,2901,integer function max_nFields(),False,True,1,0,
histfilemod::hfields_normalize@f90src/ioutils/histfilemod.f90:2904,hfields_normalize,histfilemod::hfields_normalize,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2904,2952,subroutine hfields_normalize (t),False,True,1,0,
histfilemod::hfields_zero@f90src/ioutils/histfilemod.f90:2955,hfields_zero,histfilemod::hfields_zero,subroutine,histfilemod,IOutils,f90src/IOutils/HistFileMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/HistFileMod.F90,2955,2974,subroutine hfields_zero (t),False,True,1,0,
microbeinfomod::writemicrobetraits@f90src/ioutils/microbeinfomod.f90:15,writemicrobetraits,microbeinfomod::writemicrobetraits,subroutine,microbeinfomod,IOutils,f90src/IOutils/MicrobeInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/MicrobeInfoMod.F90,15,18,subroutine WriteMicrobeTraits(),False,False,0,0,
plantinfomod::readplantinfo@f90src/ioutils/plantinfomod.f90:39,readplantinfo,plantinfomod::readplantinfo,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,39,60,"subroutine ReadPlantInfo(yearc,yeari,NHW,NHE,NVN,NVS)",False,True,1,2,
plantinfomod::readq@f90src/ioutils/plantinfomod.f90:63,readq,plantinfomod::readq,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,63,107,"SUBROUTINE readq(yearc,yeari,NHW,NHE,NVN,NVS)",False,True,1,7,
plantinfomod::readplantinginfo@f90src/ioutils/plantinfomod.f90:109,readplantinginfo,plantinfomod::readplantinginfo,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,109,188,"subroutine readplantinginfo(pftinfo_nfid,ntopou,iyear,yearc,NHW,NHE,NVN,NVS)",False,True,1,7,
plantinfomod::initplantmgmnt@f90src/ioutils/plantinfomod.f90:191,initplantmgmnt,plantinfomod::initplantmgmnt,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,191,218,"subroutine InitPlantMgmnt(NHW,NHE,NVN,NVS)",False,True,2,0,
plantinfomod::readplantmgmtinfo@f90src/ioutils/plantinfomod.f90:220,readplantmgmtinfo,plantinfomod::readplantmgmtinfo,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,220,360,"subroutine ReadPlantMgmtinfo(pftinfo_nfid,ntopou,iyear,yearc,NHW,NHE,NVN,NVS)",False,True,1,8,
plantinfomod::readplantmanagementnc@f90src/ioutils/plantinfomod.f90:363,readplantmanagementnc,plantinfomod::readplantmanagementnc,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,363,446,"subroutine ReadPlantManagementNC(yearc,yeari,NHW,NHE,NVN,NVS,pft_changed)",False,True,1,10,
plantinfomod::readplantproperties@f90src/ioutils/plantinfomod.f90:449,readplantproperties,plantinfomod::readplantproperties,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,449,502,"subroutine ReadPlantProperties(nu_plt,NZ,NY,NX,pft_changed)",False,True,1,1,
plantinfomod::readplanttraitsnc@f90src/ioutils/plantinfomod.f90:505,readplanttraitsnc,plantinfomod::readplanttraitsnc,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,505,658,"subroutine ReadPlantTraitsNC(nu_plt,NZ,NY,NX,VRNLI,VRNXI)",False,False,0,12,
plantinfomod::setplanttraits@f90src/ioutils/plantinfomod.f90:660,setplanttraits,plantinfomod::setplanttraits,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,660,823,"subroutine SetPlantTraits(nu_plt,pft_changed,NZ,NY,NX,VRNLI,VRNXI)",False,True,1,11,
plantinfomod::pft_display@f90src/ioutils/plantinfomod.f90:826,pft_display,plantinfomod::pft_display,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,826,1062,"subroutine pft_display(nu_plt,NZ,NY,NX,pft_lname,koppen_climl,koppen_clims)",False,True,2,3,
plantinfomod::photosyns_trait_disp@f90src/ioutils/plantinfomod.f90:1065,photosyns_trait_disp,plantinfomod::photosyns_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1065,1117,"subroutine photosyns_trait_disp(nu_plt,NZ,NY,NX)",False,True,2,2,
plantinfomod::phenology_trait_disp@f90src/ioutils/plantinfomod.f90:1121,phenology_trait_disp,plantinfomod::phenology_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1121,1153,"subroutine Phenology_trait_disp(nu_plt,NZ,NY,NX,VRNLI,VRNXI)",False,True,2,2,
plantinfomod::morphology_trait_disp@f90src/ioutils/plantinfomod.f90:1156,morphology_trait_disp,plantinfomod::morphology_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1156,1198,"subroutine morphology_trait_disp(nu_plt,NZ,NY,NX)",False,True,2,3,
plantinfomod::root_trait_disp@f90src/ioutils/plantinfomod.f90:1201,root_trait_disp,plantinfomod::root_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1201,1246,"subroutine Root_trait_disp(nu_plt,NZ,NY,NX)",False,True,2,3,
plantinfomod::root_nutrient_trait_disp@f90src/ioutils/plantinfomod.f90:1249,root_nutrient_trait_disp,plantinfomod::root_nutrient_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1249,1275,"subroutine Root_nutrient_trait_disp(nu_plt,NZ,NY,NX)",False,True,2,2,
plantinfomod::plant_water_trait_disp@f90src/ioutils/plantinfomod.f90:1278,plant_water_trait_disp,plantinfomod::plant_water_trait_disp,subroutine,plantinfomod,IOutils,f90src/IOutils/PlantInfoMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/PlantInfoMod.F90,1278,1292,"subroutine plant_water_trait_disp(nu_plt,NZ,NY,NX)",False,True,2,2,
